repo	side	path	qualified_name	kind	leading_line
ecaz	old_only	src/am/ec_spire/scan/tests/candidates.rs	rabitq_summary	Function	658
ecaz	old_only	src/am/ec_spire/scan/tests/candidates.rs	rabitq_summary	Function	738
ecaz	old_only	src/quant/prod.rs	tests::ordered	Function	2283
ecaz	old_only	src/quant/qjl32/mod.rs	tests::ordered	Function	656
ecaz	old_only	src/quant/rabitq.rs	tests::Identity	Container	5851
ecaz	old_only	src/quant/rabitq.rs	tests::Identity	Container	5893
ecaz	old_only	src/quant/rabitq.rs	tests::Identity	Container	5940
ecaz	old_only	src/quant/rabitq.rs	tests::Identity	Container	5992
ecaz	old_only	src/quant/rabitq.rs	tests::Identity	Container	6252
ecaz	old_only	src/quant/rabitq.rs	tests::Identity	Container	6302
ecaz	old_only	src/quant/rabitq.rs	tests::Identity	Container	6332
ecaz	old_only	src/quant/rabitq.rs	tests::Identity	Container	6349
ecaz	old_only	src/quant/rabitq.rs	tests::Identity	Container	6586
ecaz	old_only	src/quant/rabitq.rs	tests::Identity::apply	Function	5861
ecaz	old_only	src/quant/rabitq.rs	tests::Identity::apply	Function	5903
ecaz	old_only	src/quant/rabitq.rs	tests::Identity::apply	Function	5947
ecaz	old_only	src/quant/rabitq.rs	tests::Identity::apply	Function	6001
ecaz	old_only	src/quant/rabitq.rs	tests::Identity::apply	Function	6262
ecaz	old_only	src/quant/rabitq.rs	tests::Identity::apply	Function	6311
ecaz	old_only	src/quant/rabitq.rs	tests::Identity::apply	Function	6339
ecaz	old_only	src/quant/rabitq.rs	tests::Identity::apply	Function	6361
ecaz	old_only	src/quant/rabitq.rs	tests::Identity::apply	Function	6595
ecaz	old_only	src/quant/rabitq.rs	tests::Identity::dimensions	Function	5858
ecaz	old_only	src/quant/rabitq.rs	tests::Identity::dimensions	Function	5900
ecaz	old_only	src/quant/rabitq.rs	tests::Identity::dimensions	Function	5944
ecaz	old_only	src/quant/rabitq.rs	tests::Identity::dimensions	Function	5998
ecaz	old_only	src/quant/rabitq.rs	tests::Identity::dimensions	Function	6259
ecaz	old_only	src/quant/rabitq.rs	tests::Identity::dimensions	Function	6308
ecaz	old_only	src/quant/rabitq.rs	tests::Identity::dimensions	Function	6336
ecaz	old_only	src/quant/rabitq.rs	tests::Identity::dimensions	Function	6358
ecaz	old_only	src/quant/rabitq.rs	tests::Identity::dimensions	Function	6592
ecaz	old_only	src/tests/custom_scan.rs	payload_rows_for_pids	Function	544
ecaz	old_only	src/tests/ec_distann_physical_lifecycle.rs	TopologyRow	Container	8072
ecaz	old_only	src/tests/ec_hnsw_graph_lifecycle.rs	fixture_query	Function	1011
ecaz	old_only	src/tests/ec_hnsw_recall_debug_exports.rs	LevelStats	Container	760
ecaz	old_only	src/tests/ec_ivf.rs	literal	Function	864
ecaz	old_only	src/tests/mod.rs	ScopedPgQueryCancelFlags::dlsym	Function	136
ecaz	old_only	src/tests/mod.rs	ScopedPgQueryCancelFlags::dlsym	Function	179
ecaz	old_only	src/tests/mod.rs	ScopedPgStatementTimeoutSignal::dlsym	Function	245
ecaz	old_only	src/tests/remote_search/coordinator_catalog.rs	assert_capability_block	Function	1080
ecaz	old_only	src/tests/remote_search/node_catalog.rs	descriptor_state_check_values	Function	371
ecaz	old_only	src/tests/scan.rs	insert_error_message	Function	1204
ecaz	old_only	src/tests/scan.rs	top_ids	Function	1331
ecaz	new_only	crates/ecaz-cli/src/commands/dev/distann_multicluster.rs	task199_enospc_replica_build_drill::verify_failure	Function	3524
ecaz	new_only	src/am/common/candidate_batch/mod.rs	tests::assert_qjl_close::ordered	Function	2047
ecaz	new_only	src/am/ec_diskann/quantizer.rs	tests::diskann_turboquant_prepared_prefilter_batch_scores_and_records_counters::unit_vector	Function	1380
ecaz	new_only	src/am/ec_diskann/scan.rs	tests::greedy_descent_uses_batch_prefilter_for_neighbor_expansions::CountingPrefilter	Container	1346
ecaz	new_only	src/am/ec_diskann/scan.rs	tests::greedy_descent_uses_batch_prefilter_for_neighbor_expansions::CountingPrefilter::score	Function	1353
ecaz	new_only	src/am/ec_diskann/scan.rs	tests::greedy_descent_uses_batch_prefilter_for_neighbor_expansions::CountingPrefilter::score_batch	Function	1358
ecaz	new_only	src/am/ec_distann/ambuild.rs	PhysicalGraphWorkspace::global_digests::put_len_prefixed	Function	279
ecaz	new_only	src/am/ec_distann/build_coordinator/cancel.rs	cancel_epoch_publish::CancelTarget	Container	56
ecaz	new_only	src/am/ec_distann/generation_descriptor.rs	sample_roster::logical_uuid	Function	1034
ecaz	new_only	src/am/ec_distann/head_sample.rs	benchmark_geometry_region::mix	Function	405
ecaz	new_only	src/am/ec_distann/lifecycle_wire.rs	tests::emit_distann_lifecycle_golden_fixture_hex::emit	Function	1521
ecaz	new_only	src/am/ec_distann/manifest_v2.rs	tests::emit_distann_golden_fixture_hex::emit	Function	1336
ecaz	new_only	src/am/ec_distann/scan_registry.rs	tests::operation_owner_drops_only_after_confirmed_lock_release::DropProbe	Container	2082
ecaz	new_only	src/am/ec_distann/scan_registry.rs	tests::operation_owner_drops_only_after_confirmed_lock_release::DropProbe::drop	Function	2084
ecaz	new_only	src/am/ec_hnsw/scan.rs	tests::bind_parallel_scan_state_captures_shared_rescan_epoch::TestParallelScanStorage	Container	6458
ecaz	new_only	src/am/ec_hnsw/scan.rs	tests::clear_parallel_scan_state_releases_claimed_worker_slot::TestParallelScanStorage	Container	6529
ecaz	new_only	src/am/ec_hnsw/scan.rs	tests::publish_parallel_scan_worker_slot_snapshot_mirrors_scan_runtime_state::TestParallelScanStorage	Container	6610
ecaz	new_only	src/am/ec_ivf/page.rs	rewrite_ivf_postings_from_exclusive_buffer::PostingVisit	Container	4354
ecaz	new_only	src/am/ec_spire/build/tests/recursive.rs	leaf_block_layout_groups_rows_before_summary_chunks::rabitq_primary_row	Function	197
ecaz	new_only	src/am/ec_spire/build/tests/recursive.rs	leaf_block_summaries_can_emit_three_rabitq_representatives::rabitq_primary_row	Function	142
ecaz	new_only	src/am/ec_spire/build/tests/recursive.rs	leaf_block_summaries_cover_rabitq_row_blocks::rabitq_primary_row	Function	76
ecaz	new_only	src/am/ec_spire/dml_frontdoor/mod.rs	dml_frontdoor_pk_predicate_from_clause::ClauseRead	Container	2202
ecaz	new_only	src/am/ec_spire/scan/tests/candidates.rs	load_delta_rows_for_routes_reads_each_delta_object_once::CountingDeltaReader	Container	1323
ecaz	new_only	src/am/ec_spire/scan/tests/candidates.rs	load_delta_rows_for_routes_reads_each_delta_object_once::CountingDeltaReader::read_delta_object	Function	1358
ecaz	new_only	src/am/ec_spire/scan/tests/candidates.rs	load_delta_rows_for_routes_reads_each_delta_object_once::CountingDeltaReader::read_leaf_object	Function	1343
ecaz	new_only	src/am/ec_spire/scan/tests/candidates.rs	load_delta_rows_for_routes_reads_each_delta_object_once::CountingDeltaReader::read_leaf_object_v2	Function	1350
ecaz	new_only	src/am/ec_spire/scan/tests/candidates.rs	load_delta_rows_for_routes_reads_each_delta_object_once::CountingDeltaReader::read_object_header	Function	1329
ecaz	new_only	src/am/ec_spire/scan/tests/candidates.rs	load_delta_rows_for_routes_reads_each_delta_object_once::CountingDeltaReader::read_routing_object	Function	1336
ecaz	new_only	src/am/ec_spire/scan/tests/candidates.rs	prefetch_store_object_read_groups_prefetches_every_store_before_scoring::RecordingPrefetchReader	Container	1579
ecaz	new_only	src/am/ec_spire/scan/tests/candidates.rs	prefetch_store_object_read_groups_prefetches_every_store_before_scoring::RecordingPrefetchReader::prefetch_object	Function	1584
ecaz	new_only	src/am/ec_spire/scan/tests/candidates.rs	prefetch_store_object_read_groups_prefetches_every_store_before_scoring::RecordingPrefetchReader::read_delta_object	Function	1618
ecaz	new_only	src/am/ec_spire/scan/tests/candidates.rs	prefetch_store_object_read_groups_prefetches_every_store_before_scoring::RecordingPrefetchReader::read_leaf_object	Function	1603
ecaz	new_only	src/am/ec_spire/scan/tests/candidates.rs	prefetch_store_object_read_groups_prefetches_every_store_before_scoring::RecordingPrefetchReader::read_leaf_object_v2	Function	1610
ecaz	new_only	src/am/ec_spire/scan/tests/candidates.rs	prefetch_store_object_read_groups_prefetches_every_store_before_scoring::RecordingPrefetchReader::read_object_header	Function	1589
ecaz	new_only	src/am/ec_spire/scan/tests/candidates.rs	prefetch_store_object_read_groups_prefetches_every_store_before_scoring::RecordingPrefetchReader::read_routing_object	Function	1596
ecaz	new_only	src/am/ec_spire/scan/tests/candidates.rs	prefetch_store_object_read_groups_prefetches_leaf_and_delta_routes::RecordingPrefetchReader	Container	1444
ecaz	new_only	src/am/ec_spire/scan/tests/candidates.rs	prefetch_store_object_read_groups_prefetches_leaf_and_delta_routes::RecordingPrefetchReader::prefetch_object	Function	1449
ecaz	new_only	src/am/ec_spire/scan/tests/candidates.rs	prefetch_store_object_read_groups_prefetches_leaf_and_delta_routes::RecordingPrefetchReader::read_delta_object	Function	1483
ecaz	new_only	src/am/ec_spire/scan/tests/candidates.rs	prefetch_store_object_read_groups_prefetches_leaf_and_delta_routes::RecordingPrefetchReader::read_leaf_object	Function	1468
ecaz	new_only	src/am/ec_spire/scan/tests/candidates.rs	prefetch_store_object_read_groups_prefetches_leaf_and_delta_routes::RecordingPrefetchReader::read_leaf_object_v2	Function	1475
ecaz	new_only	src/am/ec_spire/scan/tests/candidates.rs	prefetch_store_object_read_groups_prefetches_leaf_and_delta_routes::RecordingPrefetchReader::read_object_header	Function	1454
ecaz	new_only	src/am/ec_spire/scan/tests/candidates.rs	prefetch_store_object_read_groups_prefetches_leaf_and_delta_routes::RecordingPrefetchReader::read_routing_object	Function	1461
ecaz	new_only	src/am/ec_spire/scan/tests/candidates.rs	prepare_single_level_snapshot_scan_candidates_uses_top_graph_when_enabled::quantized_row	Function	2267
ecaz	new_only	src/am/ec_spire/scan/tests/candidates.rs	sampled_global_leaf_block_row_ranges_adjusts_summary_prior::rabitq_row	Function	753
ecaz	new_only	src/am/ec_spire/scan/tests/candidates.rs	sampled_global_leaf_block_row_ranges_adjusts_summary_prior::rabitq_summary	Function	738
ecaz	new_only	src/am/ec_spire/scan/tests/candidates.rs	score_global_leaf_block_row_ranges_can_apply_route_prior::placement	Function	615
ecaz	new_only	src/am/ec_spire/scan/tests/candidates.rs	score_global_leaf_block_row_ranges_can_apply_route_prior::rabitq_summary	Function	600
ecaz	new_only	src/am/ec_spire/scan/tests/candidates.rs	select_global_leaf_block_row_ranges_spends_budget_across_leaves::placement	Function	537
ecaz	new_only	src/am/ec_spire/scan/tests/candidates.rs	select_global_leaf_block_row_ranges_spends_budget_across_leaves::rabitq_summary	Function	522
ecaz	new_only	src/am/ec_spire/scan/tests/candidates.rs	select_global_leaf_block_row_ranges_uses_rabitq_summary_radius::placement	Function	677
ecaz	new_only	src/am/ec_spire/scan/tests/candidates.rs	select_global_leaf_block_row_ranges_uses_rabitq_summary_radius::rabitq_summary	Function	658
ecaz	new_only	src/am/ec_spire/scan/tests/candidates.rs	select_leaf_block_row_ranges_keeps_best_rabitq_blocks::rabitq_summary	Function	245
ecaz	new_only	src/am/ec_spire/scan/tests/candidates.rs	select_leaf_block_row_ranges_uses_rabitq_summary_radius::rabitq_summary	Function	393
ecaz	new_only	src/am/ec_spire/scan/tests/candidates.rs	select_threshold_leaf_block_row_ranges_skips_below_global_kth::rabitq_summary	Function	316
ecaz	new_only	src/quant/prod.rs	tests::ulp_distance::ordered	Function	2283
ecaz	new_only	src/quant/qjl32/mod.rs	tests::ulp_distance::ordered	Function	656
ecaz	new_only	src/quant/rabitq.rs	tests::centered_api_rejects_qbit_bits::Identity	Container	6302
ecaz	new_only	src/quant/rabitq.rs	tests::centered_api_rejects_qbit_bits::Identity::apply	Function	6311
ecaz	new_only	src/quant/rabitq.rs	tests::centered_api_rejects_qbit_bits::Identity::dimensions	Function	6308
ecaz	new_only	src/quant/rabitq.rs	tests::centered_estimator_bound_dominates_error_on_random_vectors::Identity	Container	6252
ecaz	new_only	src/quant/rabitq.rs	tests::centered_estimator_bound_dominates_error_on_random_vectors::Identity::apply	Function	6262
ecaz	new_only	src/quant/rabitq.rs	tests::centered_estimator_bound_dominates_error_on_random_vectors::Identity::dimensions	Function	6259
ecaz	new_only	src/quant/rabitq.rs	tests::centered_estimator_is_exact_on_sign_aligned_residual::Identity	Container	5992
ecaz	new_only	src/quant/rabitq.rs	tests::centered_estimator_is_exact_on_sign_aligned_residual::Identity::apply	Function	6001
ecaz	new_only	src/quant/rabitq.rs	tests::centered_estimator_is_exact_on_sign_aligned_residual::Identity::dimensions	Function	5998
ecaz	new_only	src/quant/rabitq.rs	tests::custom_rotation_plugs_into_seam::Identity	Container	6586
ecaz	new_only	src/quant/rabitq.rs	tests::custom_rotation_plugs_into_seam::Identity::apply	Function	6595
ecaz	new_only	src/quant/rabitq.rs	tests::custom_rotation_plugs_into_seam::Identity::dimensions	Function	6592
ecaz	new_only	src/quant/rabitq.rs	tests::estimator_bound_dominates_error_on_random_vectors::Identity	Container	6349
ecaz	new_only	src/quant/rabitq.rs	tests::estimator_bound_dominates_error_on_random_vectors::Identity::apply	Function	6361
ecaz	new_only	src/quant/rabitq.rs	tests::estimator_bound_dominates_error_on_random_vectors::Identity::dimensions	Function	6358
ecaz	new_only	src/quant/rabitq.rs	tests::estimator_recovers_self_ip_on_sign_aligned_vector::Identity	Container	5851
ecaz	new_only	src/quant/rabitq.rs	tests::estimator_recovers_self_ip_on_sign_aligned_vector::Identity::apply	Function	5861
ecaz	new_only	src/quant/rabitq.rs	tests::estimator_recovers_self_ip_on_sign_aligned_vector::Identity::dimensions	Function	5858
ecaz	new_only	src/quant/rabitq.rs	tests::qbit_code_len_scales_with_bits::Identity	Container	5940
ecaz	new_only	src/quant/rabitq.rs	tests::qbit_code_len_scales_with_bits::Identity::apply	Function	5947
ecaz	new_only	src/quant/rabitq.rs	tests::qbit_code_len_scales_with_bits::Identity::dimensions	Function	5944
ecaz	new_only	src/quant/rabitq.rs	tests::qbit_encoder_reduces_error_vs_binary::Identity	Container	5893
ecaz	new_only	src/quant/rabitq.rs	tests::qbit_encoder_reduces_error_vs_binary::Identity::apply	Function	5903
ecaz	new_only	src/quant/rabitq.rs	tests::qbit_encoder_reduces_error_vs_binary::Identity::dimensions	Function	5900
ecaz	new_only	src/quant/rabitq.rs	tests::qbit_rejects_unsupported_bits::Identity	Container	6332
ecaz	new_only	src/quant/rabitq.rs	tests::qbit_rejects_unsupported_bits::Identity::apply	Function	6339
ecaz	new_only	src/quant/rabitq.rs	tests::qbit_rejects_unsupported_bits::Identity::dimensions	Function	6336
ecaz	new_only	src/tests/custom_scan.rs	test_ec_spire_customscan_selected_pid_payloads::payload_rows_for_pids	Function	544
ecaz	new_only	src/tests/ec_distann_physical_lifecycle.rs	test_distann_generation_topology_reports_ready_and_building::TopologyRow	Container	8072
ecaz	new_only	src/tests/ec_hnsw_graph_lifecycle.rs	test_ech_scan_falls_back_from_stale_entry_metadata::fixture_query	Function	1011
ecaz	new_only	src/tests/ec_hnsw_recall_debug_exports.rs	ec_hnsw_graph_hierarchy_summary::LevelStats	Container	760
ecaz	new_only	src/tests/ec_ivf.rs	test_ec_ivf_pq_fastscan_accepts_group_size_reloption::literal	Function	864
ecaz	new_only	src/tests/mod.rs	ScopedPgQueryCancelFlags::clear_pending_for_test::dlsym	Function	179
ecaz	new_only	src/tests/mod.rs	ScopedPgQueryCancelFlags::set_pending::dlsym	Function	136
ecaz	new_only	src/tests/mod.rs	ScopedPgStatementTimeoutSignal::trigger_after_ms::dlsym	Function	245
ecaz	new_only	src/tests/remote_search/coordinator_catalog.rs	test_ec_spire_libpq_capability_blocks::assert_capability_block	Function	1080
ecaz	new_only	src/tests/remote_search/node_catalog.rs	test_ec_spire_remote_state_upgrade_check_matches_bootstrap::descriptor_state_check_values	Function	371
ecaz	new_only	src/tests/scan.rs	test_ec_spire_flat_recursive_same_candidate::top_ids	Function	1331
ecaz	new_only	src/tests/scan.rs	test_ec_spire_non_finite_vector_inserts_rejected::insert_error_message	Function	1204
